,region_center_ap,region_id,survival_days,sex,paxinos_flatmap_x,id,display_name,title,section,case_id,section_y,section_x,status,a,region_name,memo,hemisphere,injection_id,flatmap_y,flatmap_x,dob,h,region,l,case_memo,paxinos_flatmap_y,action,perfusion_date,injection_date,tracer
196,-1.5,2756,,M,0.30515289306640625,248,W6JL,w6jl-ctbgr-c29b,c29b,W6JL,8.211875,19.950283,Hidden,1.344,Visual area 5 (middle temporal area),The CTB-green injection was contained in the mid-peripheral representation of area MT. Histological reconstruction indicates that it did not invade adjacent areas.,L,W6JL-CTBgr,0.708395233863715,1.32148019685981,2017-07-31,11.595,V5(MT),8.713,"This animal had a large V1 lesion in the injected hemisphere, placed at the age of 6 weeks postnatal. The lesion encompassed the central and near-peripheral representations but spared the far periphery in the calcarine sulcus. 
The animal received 4 tracer injections (FB, DY, FR and CTB-green) in the left (lesioned) hemisphere after 23 months survival from the lesion. Images of sections are flipped left-right to facilitate comparison with other cases.
Other results from this case have been published (Atapour et al. 2021 Brain Struct Funct 226:2763-2775; 2022 Proc Natl Acad Sci U S A. 119(4):e2117137119).",2.2425737762451163,https://www.marmosetbrain.org/goto/W6JL/c29b/19.950283/8.211875/3,2019-08-20,2019-08-06,CTBgr
197,-1.5,2756,14.0,M,,50,CJ56,cj56-fe-c18a,c18a,CJ56,10.36313,10.77965,Active,1.2,Visual area 5 (middle temporal area),FE injection in the central and near-peripheral representation in area MT (upper quadrant). Manual reconstruction illustrated in Figure 10 of Palmer and Rosa  2006 (Eur J Neurosci 24: 2389–2405).,L,CJ56-FE,2.45689415931702,0.035092618316412,2002-11-07,11.0,V5(MT),10.15,"Animal with injections in the caudal temporal lobe, as part of a study of connections of area MT. The process of registration to the template in this case employed an early version of the computational pipeline, which did not use area label maps as constraints; hence, caution is advised in interpreting fine details with reference to proposed area boundaries. also noticeable are histological artefacts which led to damage to the Nissl stained sections in the caudal block.",,https://www.marmosetbrain.org/goto/CJ56/c18a/10.77965/10.36313/3,2004-06-01,2004-05-18,FE
198,-1.5,2756,17.0,F,0.3661548900604288,207,CJ187,cj187-fb-c15c,c15c,CJ187,7.767147,9.715104,Hidden,1.15,Visual area 5 (middle temporal area),"The FB injection was well centred on area MT. It led to labelled cells in V1 around the 10-20˚ eccentricity representation, including the horizontal meridian, as well as topographically compatible label in various extrastriate areas.
",L,CJ187-FB,0.796724739426266,1.50602181659666,2015-01-27,12.0,V5(MT),9.72,"This case had 3 effective injections. A fourth injection (DY) was attempted, but led to no labeled cells due to equipment malfunction.",2.1287041664123514,https://www.marmosetbrain.org/goto/CJ187/c15c/9.715104/7.767147/3,2017-09-14,2017-08-28,FB
199,-1.5,2756,,M,0.379999999999999,335,W6F,w6f-fb-c29b,c29b,W6F,9.953872,22.995347,Hidden,1.085,Visual area 5 (middle temporal area),"The injection of FB was contained in area MT, in the representation of parafoveal and near peripheral visual fields (mainly, upper quadrant). ",L,W6F-FB,1.28272628364117,1.59548954375948,2017-05-20,11.444,V5(MT),9.814,"This animal had a large V1 lesion in the injected hemisphere, created at the age of 38 days postnatal. The lesion encompassed the central and near-peripheral representations but spared the far periphery in the calcarine sulcus. It received 4 tracer injections in the left (V1 lesion) hemisphere after 16 months from the lesion creation. Images of sections are flipped left-right to facilitate comparison with other cases. 
Other results from this case have been published (Atapour et al. 2021 Brain Struct Funct 226:2763-2775; 2022 Proc Natl Acad Sci U S A. 119(4):e2117137119).",2.4800000000000004,https://www.marmosetbrain.org/goto/W6F/c29b/22.995347/9.953872/3,2018-11-13,2018-10-30,FB
200,-1.5,2756,,F,0.3200000000000003,245,W6AL,w6al-fb-c27a,c27a,W6AL,9.02723,22.254939,Hidden,1.0,Visual area 5 (middle temporal area),FB injection well centred in area MT. label in V1 and V2 suggest that the injection involved the mid-peripheral representation from about 10˚ eccentricity.,L,W6AL-FB,0.650062165172495,1.6446455202183,2008-06-15,12.05,V5(MT),9.5,"This animal had a large V1 lesion in the injected hemisphere, which encompassed the central and near-peripheral representations but spared the far periphery in the calcarine sulcus. The lesion was created at the age of 6 weeks postnatal.
Once reaching adulthood this animal received 2 injections in the left (V1 lesion) hemisphere, FB and DY. It also received electrophysiological recordings in a terminal session.",2.0,https://www.marmosetbrain.org/goto/W6AL/c27a/22.254939/9.02723/3,2009-08-12,2009-07-28,FB
201,-1.5,2756,,M,0.5599999999999987,357,W2B,w2b-fr-c30b,c30b,W2B,8.732006,21.105483,Hidden,0.995,Visual area 5 (middle temporal area),The FR injection was well contained within the representation of paracentral vision in area V5 (MT). The injection volume was small so relatively few labeled neurons were observed.,L,W2B-FR,1.27347524922089,1.69234586619415,2010-09-23,11.425,V5(MT),9.703,"This animal had a unilateral left hemisphere V1 lesion on 6/10/2009, at 2 weeks postnatal. The injections were placed approximately 1 year later, followed by an acute electrophysiology session on 27/10/10. Results of recordings from area MT were presented in Yu et al. 2013 (J Neurosci 33:12479 –12489)",2.4200000000000017,https://www.marmosetbrain.org/goto/W2B/c30b/21.105483/8.732006/3,2010-10-28,2010-10-13,FR
202,-1.5,2756,,F,0.5,301,CJ206,cj206-fb-c33a,c33a,CJ206,8.596045,22.271814,Hidden,0.829,Visual area 5 (middle temporal area),"The FB injection was contained in area MT, involving the representations of central and near-peripheral vision near the horizontal meridian.",L,CJ206-FB,0.941314322116636,1.85618746726951,2015-03-20,11.866,V5(MT),9.851,"This animal received 4 tracer injections. The DY injection was in white matter, so it is not illustrated. The injection site is visible in section c29b.",2.240000000000002,https://www.marmosetbrain.org/goto/CJ206/c33a/22.271814/8.596045/3,2020-10-20,2020-10-05,FB
203,-1.5,2756,,F,0.6199999999999974,321,W6E,w6e-dy-c27b,c27b,W6E,10.03285,21.392058,Hidden,0.433,Visual area 5 (middle temporal area),The DY injection was contained in the central representation of area MT.,L,W6E-DY,1.15483934363513,2.27181068408197,2008-11-06,11.38,V5(MT),9.374,"This animal had a large V1 lesion created at 6 week's of age, which destroyed the central representation and the causal part of the calcarine sulcus. It also had electrophysiological recordings in MT and thalamus (primarily in and around the lateral geniculate nucleus) as reported in Yu et al. 2018 (J. Neurosci.38(16):3955–3970), as evidence by the multiple electrode tracks visible in the sections. The total survival time post-lesion was 2 years and 9 months. Two other injections are not reported: fluororuby (invaded the white matter) and fluoroemerald (not effective).",2.240000000000002,https://www.marmosetbrain.org/goto/W6E/c27b/21.392058/10.03285/3,2011-09-26,2011-09-06,DY
204,-1.5,2756,,F,1.1600000000000001,270,W6DR,w6dr-fe-c29b,c29b,W6DR,8.712982,21.326013,Hidden,0.092,Visual area 5 (middle temporal area),"The FE injection was located in the foveal representation of area MT, with the halo possibly just touching area V4T.",L,W6DR-FE,1.04313250718247,2.56795318862427,2008-11-06,11.559,V5(MT),9.542,"This animal had a large V1 lesion in the left hemisphere, which encompassed the central and near-peripheral representations but spared the far periphery in the calcarine sulcus. The lesion was created at the age of 6 weeks postnatal.
After reaching adulthood this animal received 2 injections (FB and DY) in the left (V1 lesion) hemisphere. It also received FE and FR injections in the right (non-lesioned) hemisphere.",2.120000000000001,https://www.marmosetbrain.org/goto/W6DR/c29b/21.326013/8.712982/3,2010-05-05,2010-04-20,FE
205,-1.0,2755,,M,-0.9016883850097663,325,CJ56NM,cj56nm-dy-c20b,c20b,CJ56NM,10.03654,11.640769,Hidden,2.392,"Visual area 4, transitional part (middle temporal crescent)","DY injection in the ventral arm of the middle temporal crescent area (V4T), possibly crossing slightly into area MT. Resulted in label in upper quadrant representations of visual areas.",L,CJ56NM-DY,2.22902230607112,0.494460063850728,2002-11-07,10.796,V4T(MTC),10.597,"Animal with injections in the caudal temporal lobe, as part of a study of connections of area MT. Noticeable are histological artefacts which led to damage to the Nissl stained sections in the caudal block.",3.514920578002929,https://www.marmosetbrain.org/goto/CJ56NM/c20b/11.640769/10.03654/3,2004-06-01,2004-05-18,DY
206,-1.0,2755,15.0,F,-0.5404144287109389,203,CJ185,cj185-dy-c17d,c17d,CJ185,9.645301,11.849274,Hidden,2.089,"Visual area 4, transitional part (middle temporal crescent)","The diamindino yellow injection appears to have been largely restricted to area V4T. Although the histology in the critical region of the border was difficult to discern, due to the injection, and the sparseness of the pattern of label in V1 indicates that most if not all of the injection was in V4T. It resulted in labeled neurones in the upper quadrant representations of V1-V4, as well as V6 (DM). 
",L,CJ185-DY,2.66292601744569,0.820102645049551,2014-09-24,10.206,V4T(MTC),10.353,"This animal had 4 injections, but only 3 are presented since a CTB-green injection in peripheral V1 revealed substantial white matter leakage, which led to labeled infra granular neurones in the central representations of various visual areas.",3.618134155273438,https://www.marmosetbrain.org/goto/CJ185/c17d/11.849274/9.645301/3,2017-08-23,2017-08-08,DY
207,-1.0,2755,,F,-0.22000000000000242,255,W6HL,w6hl-fb-c29b,c29b,W6HL,11.760106,21.754158,Hidden,2.051,"Visual area 4, transitional part (middle temporal crescent)","The FB injection straddled the borer between areas V4T and FST (FSTd). The pattern of label involved most visual areas, with a bias for the representation of the upper visual field (e.g. in V1).",L,W6HL-FB,2.97550755698998,0.849429293679979,2017-07-04,9.744,V4T(MTC),10.125,"This animal had a large V1 lesion in the injected hemisphere, created at the age of 6 weeks postnatal. The lesion encompassed the central and near-peripheral representations but spared the far periphery in the calcarine sulcus. It received 4 tracer injections in the left (V1 lesion) hemisphere after 20 months from the lesion creation. Images of sections are flipped left-right to facilitate comparison with other cases. 
Other results from this case have been published (Atapour et al. 2021 Brain Struct Funct 226:2763-2775; 2022 Proc Natl Acad Sci U S A. 119(4):e2117137119).",3.9200000000000017,https://www.marmosetbrain.org/goto/W6HL/c29b/21.754158/11.760106/3,2019-04-18,2019-04-03,FB
208,-1.0,2727,14.0,F,,221,CJ192,cj192-fb-c17d,c17d,CJ192,5.00539,6.348694,Hidden,2.0,Lateral intraparietal area of cortex,"The FB injection was placed in the rostral part of area LIP, but likely also invaded areas VIP and AIP to lesser extents (in particular, supragranular layers)",L,CJ192-FB,-3.49729418754578,-0.993614614009857,2015-04-25,15.3,LIP,5.3,"This animal had 4 tracer injections, of which 3 (DY, FB and CTB-red) were restricted to cortex, and 1 (CTB-green) included white matter. The same animal was also used to obtain electrophysiological recordings in a non-recovery experiment following the survival time required by the tracers; electrode tracks are visible in several sections. 
Some damage to the frontal lobe tissue occurred during extraction of the brain from the skull post-perfusion; this is evident between sections r4a-r5d (areas 12/ 47 and 8aV), and r5d-r8b (area 8b). This may have affected cell counts in these areas. ",,https://www.marmosetbrain.org/goto/CJ192/c17d/6.348694/5.00539/3,2017-11-21,2017-11-07,FB
209,-1.0,2727,,M,-0.7457547378540035,226,CJ200,cj200r-ctbr-c17c,c17c,CJ200R,4.667094,5.251804,Hidden,1.788,Lateral intraparietal area of cortex,"The CTB-red injection  was placed in the most medial part of the lateral intraparietal area (LIP), but it may have incurred in minor involvement of the supragranular layers of the ventral intraparietal area (VIP) towards it caudal end.",L,CJ200-CTBr,-5.30104046043287,0.779900338836039,2015-08-29,15.806,LIP,4.807,"This animal had 4 tracer injections, but only 3 were restricted to cortex. ",-3.941182861328125,https://www.marmosetbrain.org/goto/CJ200R/c17c/5.251804/4.667094/3,2019-04-18,2019-03-26,CTBr
210,-1.0,2758,16.0,M,-0.38778366088867244,211,CJ183,cj183-dy-c17a,c17a,CJ183,2.671077,2.70606,Hidden,1.693,Visual area 6A (posterior parietal medial area),"The DY injection was located in the putative homologue of area V6a, at the occipitoparietal transition, with likely involvement of PEc by the injection halo.
",L,CJ183-DY,-9.10669562270521,0.945252272774194,2014-08-16,17.386,V6A(PPM),1.304,"This case had 4 effective injections.
",-7.5610587310791,https://www.marmosetbrain.org/goto/CJ183/c17a/2.70606/2.671077/3,2017-06-29,2017-06-13,DY
211,-1.0,2755,14.0,M,,52,CJ56,cj56-dy-c20b,c20b,CJ56,10.139426,11.43143,Active,1.65,"Visual area 4, transitional part (middle temporal crescent)","DY injection in the ventral arm of the middle temporal crescent area (V4T), crossing into area MT. Resulted in label in upper quadrant representations of visual areas.",L,CJ56-DY,3.26663064956665,-0.720421075820923,2002-11-07,10.7,V4T(MTC),10.4,"Animal with injections in the caudal temporal lobe, as part of a study of connections of area MT. The process of registration to the template in this case employed an early version of the computational pipeline, which did not use area label maps as constraints; hence, caution is advised in interpreting fine details with reference to proposed area boundaries. also noticeable are histological artefacts which led to damage to the Nissl stained sections in the caudal block.",,https://www.marmosetbrain.org/goto/CJ56/c20b/11.43143/10.139426/3,2004-06-01,2004-05-18,DY
212,-1.0,2727,15.0,F,,94,CJ55,cj55-fr-c24a,c24a,CJ55,5.474688,9.39893,Active,1.219,Lateral intraparietal area of cortex,"A small FR injection was restricted to cytoarchitectural area LIP (lateral intraparietal area, according to Paxinos et al. 2012). Few labelled cells overall, revealing main connections with visual cortex (V3, V4, MST), posterior medial cortex, and premotor areas 6DR and 8C. Interestingly, there were also a few auditory connections",L,CJ55-FR,-3.0733847618103,-0.701449453830719,2002-01-02,15.57,LIP,5.129,This animal had 4 injections in the posterior parietal region.,,https://www.marmosetbrain.org/goto/CJ55/c24a/9.39893/5.474688/3,2005-11-13,2005-10-29,FR
213,-1.0,2755,14.0,M,,123,CJ64,cj64-fb-c14b,c14b,CJ64,10.394892,14.092947,Active,1.2,"Visual area 4, transitional part (middle temporal crescent)","FB injection in the ventral part of the middle temporal crescent (V4T/ MTC), with invasion of the middle temporal area (V5/ MT). Resulted in label primarily in upper quadrant representations of visual areas. This injection was part of the study published by Palmer and Rosa (Eur J Neurosci 24: 2389-2405, 2006)",R,CJ64-FB,3.54831910133362,-0.109292730689049,2003-11-07,10.0,V4T(MTC),10.2,This case received 4 injections in the caudal temporal lobe. The DY injection (visible in section r15a) was not processed due to some loss of label near the junction of rostral and caudal blocks.,,https://www.marmosetbrain.org/goto/CJ64/c14b/14.092947/10.394892/3,2005-04-14,2005-03-31,FB
